category,company,GUI,boss,shop_name,shop_admin,address,tel
百貨綜合性通販贈禮,香兒玄鋪,41320724,黃麗香,香兒玄鋪,黃麗香,833 Taiwan 高雄市鳥松區山腳路108號2樓,0926-928266
百貨綜合性通販贈禮,禾合國際股份有限公司,24943894,張榮光,HoHo Green,林庭影,300 Taiwan 新竹市北區金竹路170巷2弄3號,0800-000096
百貨綜合性通販贈禮,台旺開發有限公司,24623436,劉淑萍,金色巴黎,劉淑萍,238 Taiwan 新北市樹林區佳園路三段99巷19之8號,02-89700201
百貨綜合性通販贈禮,定茂國際有限公司,13132638,張晉鑾,西施美人Georgia Kirmizi,張晉鑾,104 Taiwan 台北市中山區民權東路三段46號13樓之1,02-25035892
百貨綜合性通販贈禮,詮勝豪有限公司,24472943,曾伯恩,CHIWAWA吉娃娃,吉小編,110 Taiwan 台北市信義區基隆路二段19號11樓,02-27205890
百貨綜合性通販贈禮,貓貓愛買數位有限公司,42638489,HELEN XIA-YANG KO,貓貓愛買,聶啟智,104 Taiwan 台北市中山區南京東路三段29號2樓,0909-683578
百貨綜合性通販贈禮,劉麗君(個人),劉麗君,more 禮品小舖,劉麗君,330 Taiwan 桃園市桃園區同德六街158巷3號5樓,0913-518162,聯絡店家
百貨綜合性通販贈禮,揚昇醫技有限公司,27464018,林育丞,Ai Nien 艾尼恩,艾尼恩 AiNien Life Shop,802 Taiwan 高雄市苓雅區輔仁路155號8樓之2,0800-089-488
百貨綜合性通販贈禮,蕭百慧(個人),蕭百慧,HAPPY DAY 小舖,蕭百慧,244 Taiwan 新北市林口區麗園二街2之1號1樓,0972-753379,聯絡店家
百貨綜合性通販贈禮,百樂奇國際貿易有限公司,54663223,汪建勳,百樂奇,百樂奇,114 Taiwan 台北市內湖區內湖路一段120巷15弄25號1樓之101室,0800-012188
百貨綜合性通販贈禮,陳慧慈(個人),陳慧慈,快樂熊雜貨鋪,陳慧慈,540 Taiwan 南投縣南投市復興路210號,049-2223778,聯絡店家
百貨綜合性通販贈禮,夯互動股份有限公司,24787423,陳筱琪,夯互動商城,陳筱琪,105 Taiwan 台北市松山區八德路四段666號7樓,02-27489281
百貨綜合性通販贈禮,李欣昌(個人),李欣昌,鑫利昌企業,李欣昌,401 Taiwan 台中市東區十甲北一街43號6樓,0935-364693,聯絡店家
百貨綜合性通販贈禮,薩沐宜生活有限公司,24570796,邱雅琦,薩沐宜生活館,邱雅琦,105 Taiwan 台北市松山區南京東路四段17號8樓之4,02-2700-4003
百貨綜合性通販贈禮,本源行,38789479,郭本源,禮芙多,Daniel,622 Taiwan 嘉義縣大林鎮中正路329號,05-2656844
百貨綜合性通販贈禮,龍程科技有限公司,45141309,李思慧,Limiteria,李詠津,807 Taiwan 高雄市三民區民族一路702-7號4樓,07-350-1557
百貨綜合性通販贈禮,富澧亞開發事業有限公司,53784229,張茵棋,奧莉生活雜鋪 Olivia FamiMall,奧莉生活祕書,247 Taiwan 新北市蘆洲區長榮路673號1樓,02-82813030
百貨綜合性通販贈禮,俊瑄國際行銷有限公司,53887668,王俊仁,曉風居家生活館,王俊仁,804 Taiwan 高雄市鼓山區美術北五街116號10樓,075227358
百貨綜合性通販贈禮,劉怡涵(個人),劉怡涵,Pinky Shop,客服小編,247 Taiwan 新北市蘆洲區長興路415號3樓,02-82828620,聯絡店家
百貨綜合性通販贈禮,賴詩婷(個人),賴詩婷,Kissbuy 日本限定商品代購,賴詩婷,510 Taiwan 彰化縣員林鎮員南路274號,0918-293258,聯絡店家
百貨綜合性通販贈禮,泰展科技股份有限公司,54206063,蘇再添,帝雅諾鈦餐具生活用品,SAM,830 Taiwan 高雄市鳳山區鳳仁路97之12號,0912-175948
百貨綜合性通販贈禮,新世紀公共事務有限公司,80653002,林華聖,Klgift,陳欣銳,105 Taiwan 台北市松山區南京東路五段171號2樓,02-87871111
百貨綜合性通販贈禮,陳紀月(個人),陳紀月,高野生活美學,陳紀月,802 Taiwan 高雄市苓雅區中興街155號2樓,0983-518641,聯絡店家
百貨綜合性通販贈禮,錢隆科技股份有限公司,70582401,杜貞彬,七曜市集,店長,221 Taiwan 新北市汐止區新台五路一段99號20樓之5,02-26557188#702
百貨綜合性通販贈禮,超煌實業有限公司,86752129,陳宏仁,尤加利,黃'S,524 Taiwan 彰化縣溪州鄉俊智路1巷756弄36號,04-8898595
百貨綜合性通販贈禮,劼磊工作室,38512446,黃素華,劼磊百貨,趙彧磊,105 Taiwan 台北市松山區光復南路66巷4號5樓,0987646140
百貨綜合性通販贈禮,黃意淩(個人),黃意淩,小肥鴨 Freya shop,小肥鴨,251 Taiwan 新北市淡水區中正東路二段121號10樓之3,0935-658023,聯絡店家
百貨綜合性通販贈禮,騰宇流通企業股份有限公司,28922863,王勝章,3D HOME,王先生,722 Taiwan 台南市佳里區頂里頂1之5號,06-7238818
百貨綜合性通販贈禮,隆河谷有限公司,97154418,陳玉燕,法國普羅旺斯藝術坊,陳賽青,806 Taiwan 高雄市前鎮區三多三路213號6樓,07-6522149
百貨綜合性通販贈禮,王亭又(個人),王亭又,買樂窩,王店長,428 Taiwan 台中市大雅區雅環路二段64巷86號,0908105331,聯絡店家
"廚房,生活雜貨與文具用品",永昌文具用品有限公司,70473585,施進佳 ,永昌文具用品有限公司,永昌店長小施先生,104 Taiwan 台北市中山區建國北路二段95巷1號,02-2500-6979
"廚房,生活雜貨與文具用品",宜勤包裝股份有限公司,52888751,賴維秀,宜勤包裝股份有限公司,賴維秀,406 Taiwan 台中市北屯區松竹里崇德六路一段31巷30號,04-22435797
"廚房,生活雜貨與文具用品",台成國際股份有限公司,80369457,趙昱丞,牧野丁丁MAKINOU,樂天業務2,806 Taiwan 高雄市前鎮區擴建路1-25號3樓,0979-168-788
"廚房,生活雜貨與文具用品",超聯捷股份有限公司,28702621,吳庚起,S1全球批發網,吳庚起,104 Taiwan 台北市中山區長安東路二段81號11樓之3,0800-001908
"廚房,生活雜貨與文具用品",威信行銷管理顧問有限公司,28476744,周維坤,日本創意生活雜貨館,小琳店長,114 Taiwan 台北市內湖區金湖路44號2樓,02-87925842
"廚房,生活雜貨與文具用品",佳宥有限公司,24207635,郭玉華,X射線 精緻禮品,郭玉華,330 Taiwan 桃園市桃園區中山路111號,03-3384788
"廚房,生活雜貨與文具用品",26221274,陳家光,Pattern Safari 圖樣狩獵隊,Gloria Chen,103 Taiwan 台北市大同區迪化街一段32巷2號1樓,02-2303-7323,聯絡店家
"廚房,生活雜貨與文具用品",日新不鋼工業股份有限公司,04489185,蕭東欣,BUFFALO牛頭牌,BUFFALO牛頭牌,104 Taiwan 台北市中山區南京西路10號6樓,0800-221027
"廚房,生活雜貨與文具用品",執雅國際貿易股份有限公司,80539256,賴靜秋,不囉唆,不囉唆客服部,100 Taiwan 台北市中正區懷寧街36號1樓,02-23116722
"廚房,生活雜貨與文具用品",宇鴻文具行,99352532,胡瑞,筆坊 penhouse,胡瑞,103 Taiwan 台北市大同區酒泉街116號,02-25949123
"廚房,生活雜貨與文具用品",喜平方有限公司,28575126,劉嘉偉,CCLIFE囍生活,劉嘉偉,222 Taiwan 新北市深坑區北深路三段155巷1號3樓,02-26620976
"廚房,生活雜貨與文具用品",和綿有限公司,24495592,林元俊,taoru,小林君,103 Taiwan 台北市大同區重慶北路三段67號9樓之2,02-2597-5518
"廚房,生活雜貨與文具用品",振詮有限公司,24485877,林信宏,振詮文具房,林信宏,105 Taiwan 台北市大同區太原路11巷35號2樓,02-25505890
"廚房,生活雜貨與文具用品",李俊霆(個人),99999999,李俊霆,安耐曬 - 各式升降曬衣架專賣,李俊霆,235 Taiwan 新北市中和區興南路二段399巷86號,0917987766
"廚房,生活雜貨與文具用品",晨光進口生活用品有限公司,29096412,蔡旺城,晨光進口生活用品,黃寶琴,235 Taiwan 新北市中和區新民街93號1樓,02-22237507
"廚房,生活雜貨與文具用品",旻泉文具行,98837088,劉志雄,旻泉精品批發網,劉志雄,503 Taiwan 彰化縣花壇鄉彰花路957巷20之1號,04-7628989
"廚房,生活雜貨與文具用品",饒歆瀅(個人),饒歆瀅,愛鴨咖啡,饒歆瀅,334 Taiwan 桃園市八德區更寮腳3之1號,0927-848886,聯絡店家
"廚房,生活雜貨與文具用品",達雅企業股份有限公司,05380681,廖祿堙,達益購,彼得潘,402 Taiwan 台中市大里區忠孝路182號,07-3493685
"廚房,生活雜貨與文具用品",強強滾企業有限公司,28966073,郭勇麟,衣桔棒洗衣小舖,郭勇麟,831 Taiwan 高雄市大寮區民權街136號之1,07-7330882
"廚房,生活雜貨與文具用品",莊婷惠(個人),99999999,莊婷惠,NOBA 不只是禮品,邱金泰,701 Taiwan 台南市東區崇德路64號1樓,06-2894593
"廚房,生活雜貨與文具用品",華軒文具興業有限公司,86422269,鄭俊民,文具通OA物流網,客服專員：毛先生,234 Taiwan 新北市永和區竹林路179巷21號1樓,02-89260800#20
"廚房,生活雜貨與文具用品",安德豐流通有限公司,89585168,吳梅蓉,購購購,呂芳陽,334 Taiwan 桃園市八德區永豐路519巷2弄5號,03-3697928
"廚房,生活雜貨與文具用品",一人鎖店,73931781,陳煒鍠,高雄藝術科技網,陳煒鍠,802 Taiwan 高雄市苓雅區忠孝二路62號,07-3351619
"廚房,生活雜貨與文具用品",幅新國際事業有限公司,97325525,廖敏秀,幅新手織,郭翊丞,106 Taiwan 台北市大安區忠孝東路四段177號7樓之1,02-27811699
"廚房,生活雜貨與文具用品",美翎企業有限公司,22499170,江岱玲,UNA商業設計印刷,Brenda,220 Taiwan 新北市板橋區文化路一段52巷15號1樓,02-29656757
"廚房,生活雜貨與文具用品",家樂五金有限公司,54762883,曾怡芳,大廚師百貨,曾怡芳,401 Taiwan 台中市東區十甲路221巷10之1號,04-22130237
"廚房,生活雜貨與文具用品",金昱科技有限公司,27503498,林淑卿,金昱科技居家生活館,林淑卿,220 Taiwan 新北市板橋區國泰街39巷7弄4號4樓,02-89528474
"廚房,生活雜貨與文具用品",水晶玫瑰有限公司,28694565,陳悅美,Crystal Rose 緞帶專賣,趙娓琴,108 Taiwan 台北市萬華區艋舺大道188號,02-23084712-316
"廚房,生活雜貨與文具用品",第一餐具有限公司,54182421,周柏宏,賣餐具,賣餐具小幫手,108 Taiwan 台北市萬華區環河南路一段181之8號1樓,02-77303113
"廚房,生活雜貨與文具用品",淳安企業有限公司,86903772,黃振成,現代,黃俞翔,807 Taiwan 高雄市三民區金鼎路137號,07-3231478
"廚房,生活雜貨與文具用品",鶯正貿易有限公司,19164805,李莊鎮,apm life,李莊永,104 Taiwan 台北市中山區長安東路二段49號6樓之1,02-25651297
"廚房,生活雜貨與文具用品",旺代企業有限公司,89626554,王璿,旺代精品生活餐廚館,Carrie,242 Taiwan 新北市新莊區中正路657之12號7樓,02-29046000
"廚房,生活雜貨與文具用品",升威淨水器材行,18435787,粘舜傑,升威淨水,粘舜棋,807 Taiwan 高雄市三民區北平二街100號,07-3235080
"廚房,生活雜貨與文具用品",松詮國際有限公司,25159126,劉秀鳳,Ally's,洪以,406 Taiwan 台中市北屯區仁和里梅川東路五段318號1樓,04-22429989
"廚房,生活雜貨與文具用品",珍昕生活百貨館,26762159,林暄珍,珍昕生活網,林暄珍,243 Taiwan 新北市泰山區福興里福泰街18號1樓,0930-639196
"廚房,生活雜貨與文具用品",王千惠(個人),99999999,王千惠,盒作社,王千惠,433 Taiwan 台中市沙鹿區自強路368號,04-26529189
"廚房,生活雜貨與文具用品",春雷創意顧問有限公司,53200689,廖仁慧,里山 生態廚房與生活市集,黃舒婷,106 Taiwan 台北市大安區溫州街74巷8號,02-89147697
"廚房,生活雜貨與文具用品",凱祿實業股份有限公司,12514222,連征東,200度C,劉雨姍,239 Taiwan 新北市鶯歌區朝陽路1號,02-86777111
"廚房,生活雜貨與文具用品",原辰居家生活館,45817062,蔡函妏,幸運草清潔屋,黃鉦芫,511 Taiwan 彰化縣社頭鄉山腳路三段188巷17號,0933-497973
"廚房,生活雜貨與文具用品",歐德臻品有限公司,54028315,許宇伶,Casa more 美學生活,鄧謹儀,302 Taiwan 新竹縣竹北市嘉豐南路二段186號,03-6670911-36
"廚房,生活雜貨與文具用品",王詠正(個人),99999999,王詠正,如歸小舖,葉蘋誼,300 Taiwan 新竹市東區明湖路198巷6弄11號,0980-259713
"廚房,生活雜貨與文具用品",詮祐國際企業有限公司,54661421,吳皓,瑪可妮生活館,吳皓,104 Taiwan 台北市中山區民生東路二段48號1樓,02-25410909
"廚房,生活雜貨與文具用品",鉅麟企業股份有限公司,20844680,高肇楊,蟑螂炸彈,高政偉,104 Taiwan 台北市中山區天祥路61巷22號,02-25960096
"廚房,生活雜貨與文具用品",昶鑫商行,26783345,黃嘉祥,文五雙全x文具五金生活館,黃羽均,270 Taiwan 宜蘭縣蘇澳鎮信義路25號,03-9905232
"廚房,生活雜貨與文具用品",柏斯林企業社,10957609,陳勇志,BERSLIN 柏斯林,李晏汝,508 Taiwan 彰化縣和美鎮道南路8巷1號,04-7560169
"廚房,生活雜貨與文具用品",紅點國際股份有限公司,80694290,陳建興,紅點國際清潔設備用品DIY,陳建興,111 Taiwan 台北市士林區大西路82號,02-88614548
"廚房,生活雜貨與文具用品",富盛豐實業有限公司,24278928,張豐鑠,雅莉珊卓天然環保清潔用品,張豐鑠,235 Taiwan 新北市中和區中山路二段448號7樓,02-22211112#25
"廚房,生活雜貨與文具用品",第一家庭開發企業有限公司,12792512,吳天成,一品夫人,謝宜君,701 Taiwan 台南市東區裕義路316號2樓,06-3318866
"廚房,生活雜貨與文具用品",謝錦慶(個人),99999999,謝錦慶,沁木手作,謝錦慶,526 Taiwan 彰化縣二林鎮後厝里永和街87號,0923-117782
"廚房,生活雜貨與文具用品",偉能有限公司,86870152,黃耀賢,偉能淨水,陳宇霖,104 Taiwan 台北市中山區中山北路二段115巷43號5樓之7,02-25617445
"廚房,生活雜貨與文具用品",亮宏實業有限公司,80413828,李貞怡,御膳坊生活精品,亮宏實業有限公司,710 Taiwan 台南市永康區中山南路467巷1號,06-2316000
"廚房,生活雜貨與文具用品",創研化技實業有限公司,25027929,趙宏彰,創研化技,趙宏彰,320 Taiwan 桃園市中壢區延平路500號10樓之4,03-4961791
"廚房,生活雜貨與文具用品",何麗春(個人),99999999,何麗春,彩戀家,何麗春,433 Taiwan 台中市沙鹿區福至路51巷31號1樓,0937-282180
"廚房,生活雜貨與文具用品",嵐香堂香老舖,31786883,林美君,嵐香堂日式薰香專賣店,店長~嵐,302 Taiwan 新竹縣竹北市四維街179號1樓,03-5540169
"廚房,生活雜貨與文具用品",蠍子館,38505254,趙守翌,茶米旦,趙守翌,106 Taiwan 台北市大安區光復南路102號1樓,02-87738396
"廚房,生活雜貨與文具用品",雅智行銷有限公司,24705719,邱弘智,家而適無痕收納館,邱雅欣,242 Taiwan 新北市新莊區民安路137巷2弄4之2號3樓,02-2204-8795
"廚房,生活雜貨與文具用品",昂立有限公司,24767741,趙洵,Novelty 9,Lydia,114 Taiwan 台北市內湖區堤頂大道二段205號4樓,02-26971629
"廚房,生活雜貨與文具用品",台玻哈利歐玻璃股份有限公司,53932729,林伯實,HARIO,林小姐,105 Taiwan 台北市松山區南京東路三段261號6樓,02-25465889#15
"廚房,生活雜貨與文具用品",敬仁事業股份有限公司,24835071,陳祺仁,敬仁嚴選,薛舒婷,404 Taiwan 台中市北區崇德路一段631號13樓之1,04-22354141
"廚房,生活雜貨與文具用品",鑫韋企業有限公司,22280808,曾家鏗,鑫韋布莊,曾靖茹,710 Taiwan 台南市永康區中正南路349巷46號,0800-606788
"廚房,生活雜貨與文具用品",布學無數企業社,37745066,曾靖茹,Fabricology 布學無數,曾靖茹,700 Taiwan 台南市中西區西門路二段168號,06-5117011
"廚房,生活雜貨與文具用品",北極熊企業社,37811190,劉俊宏,創意噴霧達人,劉俊宏,244 Taiwan 新北市林口區文化二路一段68巷17號2樓,02-26029160
"廚房,生活雜貨與文具用品",詰佑企業有限公司,97343565,陳信育,isKT,陳信育,403 Taiwan 台中市西區忠明南路499號18樓之3,04-23730263
"廚房,生活雜貨與文具用品",鑫和良企業有限公司,24875312,戴良玲,妙屋房,戴良玲,104 Taiwan 台北市中山區明水路557巷14號B1,02-8509-7709
"廚房,生活雜貨與文具用品",悠品實業社,38883919,鍾仁益,Fun Space,鍾仁益,551 Taiwan 南投縣名間鄉員集路189號,0939-731264
"廚房,生活雜貨與文具用品",享亮有限公司,27843567,蔡麗琴,享亮購物商城,享亮購物商城,247 Taiwan 新北市蘆洲區民權路56號1樓,02-82852342
"廚房,生活雜貨與文具用品",天翕有限公司,24724048,黃浩宸,DIKON 帝鋼,天翕有限公司,242 Taiwan 新北市新莊區新莊路395號2樓,0800-581-588
"廚房,生活雜貨與文具用品",普竣淨化科技有限公司,24665293,薛育倫,普德淨水,張智超,812 Taiwan 高雄市小港區中安路468號,07-7920297
"廚房,生活雜貨與文具用品",米谷多媒體有限公司,27311392,張維陽,miccudo,樂天店長,103 Taiwan 台北市大同區重慶北路三段296巷7之1號4樓,02-25854168
"廚房,生活雜貨與文具用品",泉菖有限公司,54208999,朱學傑,QC館,陳怡潔,234 Taiwan 新北市永和區民樂街86號,02-29406333
"廚房,生活雜貨與文具用品",夏綠蒂有限公司,54850226,柯宗廷,Kelly日韓嚴選,邱雍智,235 Taiwan 新北市中和區立德街138號7樓,02-22219268
"廚房,生活雜貨與文具用品",燁欣興業有限公司,84856351,洪紫紋,高林軟木社,洪紫紋,830 Taiwan 高雄市鳳山區南昌街54巷12號,07-7712675
"廚房,生活雜貨與文具用品",醫達科技股份有限公司,12978279,黃楚銘,防護大師,陳惟苓,221 Taiwan 新北市汐止區康寧街151號2樓,02-77087737
"廚房,生活雜貨與文具用品",隆強企業有限公司,12429339,華恩,無毒有機好東西,小路,104 Taiwan 台北市中山區林森北路612號6樓,02-25915113
"廚房,生活雜貨與文具用品",銀元氣屋股份有限公司,24822532,許冠勇,銀元氣屋,許哲瑋,404 Taiwan 台中市北區西屯路301號,04-23238988
"廚房,生活雜貨與文具用品",安屹科技資訊有限公司,28545144,沈阿華,巧掌櫃,何冠伶,408 Taiwan 台中市南屯區文心南五路一段350巷12號1樓,04-23800902
"廚房,生活雜貨與文具用品",全盈稻香餐具有限公司,24895062,林琪雅,稻香屋,陳瓏云,338 Taiwan 桃園市蘆竹區文中路一段196之9號,03-4634558
"廚房,生活雜貨與文具用品",陳靜怡(個人),99999999,陳靜怡,JIN,陳靜怡,324 Taiwan 桃園市平鎮區龍南路355巷12弄22號,0915-127768
"廚房,生活雜貨與文具用品",百特兔寶實業有限公司,16972022,張友軒,PATTO,趙庭賢,243 Taiwan 新北市泰山區民權街41巷8號,02-22968543
"廚房,生活雜貨與文具用品",敏實業有限公司,23447469,莊美娟,潔安,連耿煌,407 Taiwan 台中市西屯區工業一路2巷3號9樓之1,0800-219-688
"廚房,生活雜貨與文具用品",游采羚(個人),游采羚,清檜生活,游小姐,221 Taiwan 新北市汐止區南陽街120巷9號,0926669360,聯絡店家
"廚房,生活雜貨與文具用品",葉惠綺(個人),葉惠綺,Koreshop,葉惠綺,104 Taiwan 台北市中正區八德路二段66號5樓之4,0905-760911,聯絡店家
"廚房,生活雜貨與文具用品",昶鑫商行,26783345,黃嘉祥,木雕森林,黃羽均,270 Taiwan 宜蘭縣蘇澳鎮信義路21號1樓,03-9905232
"廚房,生活雜貨與文具用品",桄群有限公司,53819748,吳健臺,桄群環保黑白板專家,陳巧眉,600 Taiwan 嘉義市東區彌陀路70巷57號,05-2710992
"廚房,生活雜貨與文具用品",佰德國際貿易有限公司,54645176,潘耀祖,Buytake,陳儀玲,100 Taiwan 台北市中正區忠孝西路一段50號18樓之19,02-2977-0636
"廚房,生活雜貨與文具用品",皇陽科技有限公司,20887391,楊銘洲,皇陽科技有限公司,楊紹溥,110 Taiwan 台北市信義區福德街268巷4弄3號1樓,02-27281332
"廚房,生活雜貨與文具用品",九聯百貨有限公司,53485881,鄭瑞美,九聯百貨,黃建豪,421 Taiwan 台中市后里區三豐路198號,04-25570941
"廚房,生活雜貨與文具用品",徐詩涵(個人),徐詩涵,小王子的棉花城堡,小王子,241 Taiwan 新北市三重區分子尾街96巷7號5樓,0952-969626,聯絡店家
"廚房,生活雜貨與文具用品",灝國企業有限公司,89438130,沐國樑,帕朵傢俬,周先生,114 Taiwan 台北市內湖區民權東路六段15巷16號2樓之3,02-27921565
"廚房,生活雜貨與文具用品",日惠國際有限公司,42593552,陳怡臻,富士屋,簡淑惠,106 Taiwan 台北市大安區和平東路二段95號8樓,0965-580260
"廚房,生活雜貨與文具用品",上贏廚衛家居生活館,02421908,謝銘哲,上贏廚衛家居生活館,謝銘哲,238 Taiwan 新北市樹林區鎮前街279之5號,0926-070645
"廚房,生活雜貨與文具用品",心動小羊手作坊,42265973,劉瑋婷,心動小羊手作坊,劉瑋婷,104 Taiwan 台北市中山區建國北路三段113巷19弄4號3樓,0937-566550
"廚房,生活雜貨與文具用品",成真文創有限公司,53699504,王孝梅,小品味貼飾文創館,Miso,234 Taiwan 新北市永和區中和路343號19樓,02-2928-8190
"廚房,生活雜貨與文具用品",晨陽興業有限公司,86176999,楊少萍,MORN SUN,蔡婉蘋,516 Taiwan 彰化縣埔鹽鄉埔打路2巷1之6號,04-8825959
"廚房,生活雜貨與文具用品",王佳實業股份有限公司,31300690,王崇慶,ESTAPE,陳星沐,330 Taiwan 桃園市桃園區經國路888號14樓之2,03-3265522
"廚房,生活雜貨與文具用品",康郁企業股份有限公司,12817577,王鴻輝,康郁企業股份有限公司,王鴻輝,406 Taiwan 台中市北屯區漢口路五段71巷15號,04-22388823
"廚房,生活雜貨與文具用品",精德有限公司,52882638,黃淑惠,東昇化工原料儀器行,陳正維,408 Taiwan 台中市南屯區精誠南路135巷3號,04-24729909
"廚房,生活雜貨與文具用品",捷騏企業有限公司,23293555,蔡明賢,DEDE,蔡瀚德,106 Taiwan 台北市大安區安和路一段21巷19號5樓,0932-218929
"廚房,生活雜貨與文具用品",台灣水科技有限公司,27916478,簡秀珊,水達人淨水器,簡,412 Taiwan 台中市大里區德芳路二段67號,04-24180333
"廚房,生活雜貨與文具用品",宏興五金百貨行,99563282,李朝榮,HEYLIFE優質生活家,李珈慶,704 Taiwan 台南市北區大興街192巷17號,06-2599147
"廚房,生活雜貨與文具用品",元圓寶國際有限公司,54732740,陳素婷,凱特珺思,陳祥麟,235 Taiwan 新北市中和區板南路667號4樓,02-22269618
"廚房,生活雜貨與文具用品",中詮企業有限公司,53986127,郭瑪玲,三久太陽能熱水器,營業部網路行銷組,300 Taiwan 新竹市東區區中華路四段358號,03-5399239
"廚房,生活雜貨與文具用品",芝生文創有限公司,24661450,鄭淑菁,maskingtape,廖彩惠,802 Taiwan 高雄市苓雅區中正二路56巷26號,07-2239033
"廚房,生活雜貨與文具用品",53319292,黃東興,淨水生活Waterlife,林耀祖,242 Taiwan 新北市新莊區幸福東路96號,02-29983350,聯絡店家
"廚房,生活雜貨與文具用品",王逸玫(個人),王逸玫,CANDY SMILE,王逸玫,221 Taiwan 新北市汐止區新興路132號11樓,0920-456900,聯絡店家
"廚房,生活雜貨與文具用品",福爾摩沙設計有限公司,24564984,李姵儒,PINSANDNEEDLES,李姵儒,103 Taiwan 台北市大同區迪化街一段21號2樓之2110,02-2555-1508
"廚房,生活雜貨與文具用品",黃炫豪(個人),黃炫豪,溫馨小鋪,黃小豪,700 Taiwan 台南市中西區民族路三段216號,06-2294148,聯絡店家
"廚房,生活雜貨與文具用品",張筠婷(個人),張筠婷,威振網路批發商城,張筠婷,814 Taiwan 高雄市仁武區中正路377之3號,07-7351040,聯絡店家
"廚房,生活雜貨與文具用品",翔景國際開發有限公司,27378560,林國基,飛林思 創意生活家,林國基,242 Taiwan 新北市新莊區福營路91號1樓,02-29016730
"廚房,生活雜貨與文具用品",胡景棠(個人),胡景棠,NATURE自然泉,胡建華,247 Taiwan 新北市蘆洲區中山二路55號,02-82813323,聯絡店家
"廚房,生活雜貨與文具用品",阮玲(個人),阮玲,走到哪裡都有貓,阮玲,103 Taiwan 台北市大同區長安西路138巷3弄2號,02-25589108,聯絡店家
"廚房,生活雜貨與文具用品",新綠源國際有限公司,28895768,翁維聰,supercu 舒沛酷,余承縉,115 Taiwan 台北市南港區南港路三段130巷3弄13號4樓,02-27853437
"廚房,生活雜貨與文具用品",宏泰精密工業有限公司,79965457,陳能福,iFUSHUN原木精品設計,陳能福,242 Taiwan 新北市新莊區建國二路83之2號,0963-840040
"廚房,生活雜貨與文具用品",淯聚欣業有限公司,54749073,林淨琦,ABEET,樂天館守門員,403 Taiwan 台中市西區五權五街151號6樓之4,04-23785255
"廚房,生活雜貨與文具用品",凱宇生物科技股份有限公司,24947195,蔡宏宇,凱宇親子嚴選,陳佑俞,110 Taiwan 台北市信義區基隆路一段141號10樓之7,02-27685560
"廚房,生活雜貨與文具用品",張雅琪(個人),張雅琪,媛錦町,張雅琪,711 Taiwan 台南市歸仁區大廟六街133號,0910-120738,聯絡店家
"廚房,生活雜貨與文具用品",堯峰實業有限公司,12773487,孫景忠,堯峰陶瓷,孫振軒,239 Taiwan 新北市鶯歌區陶瓷街18號,0939-177807
"廚房,生活雜貨與文具用品",傑翔淨水工程企業社,26733599,陳其昌,傑翔淨水生活館,陳仁傑,239 Taiwan 新北市鶯歌區中湖街324號1樓,02-86778752
"廚房,生活雜貨與文具用品",威肯國際設計有限公司,28725883,牟宗信,Takara日本寶廚,牟晉婷,408 Taiwan 台中市南屯區文心路一段181號,04-24716607
"廚房,生活雜貨與文具用品",盧奎汀(個人),盧奎汀,果果醬日系精品代購,盧奎汀,104 Taiwan 台北市中山區松江路330巷37之3號1樓,02-2531-3833,聯絡店家
"廚房,生活雜貨與文具用品",賴昕忠(個人),賴昕忠,居家生活用品館,賴昕忠,423 Taiwan 台中市東勢區粵寧街4之5號,0933-575977,聯絡店家
"廚房,生活雜貨與文具用品",易龍電子科技有限公司,27861115,鄭政雄,安達斯居家生活館,鄭政雄,428 Taiwan 台中市大雅區雅環路一段276巷11號,04-25395217
"廚房,生活雜貨與文具用品",正山省水行,4146229,潘美麗,正山省水行,周黃芳子,975 Taiwan 花蓮縣鳳林鎮南平里自強路120號,0933-948229
"廚房,生活雜貨與文具用品",廖威權(個人),廖威權,Life Zakka 雜貨生活,Life Zakka,220 Taiwan 新北市板橋區東興街12號,852-64435563,聯絡店家
"廚房,生活雜貨與文具用品",詠緁生物科技有限公司,54305556,林詠緁,熊好事,林詠婕,235 Taiwan 新北市中和區中山路二段327巷15號5樓,02-29297686
"廚房,生活雜貨與文具用品",承益木桶商行,25434756,洪彩蓁,雅典木桶精品yadn,林家閎,402 Taiwan 台中市南區文心南路772號,0918-351285
"廚房,生活雜貨與文具用品",法藍舶恩有限公司,29029224,李裕康,法藍舶恩,法藍舶恩,804 Taiwan 高雄市鼓山區美術東二路132巷32號4樓,0920-657197
"廚房,生活雜貨與文具用品",林以凌(個人),林以凌,NO19 Garden,林以凌,407 Taiwan 台中市西屯區大墩十九街129巷4號1樓,04-23282769,聯絡店家
"廚房,生活雜貨與文具用品",黃暉展(個人),黃暉展,驢糖創意工坊,糖子,220 Taiwan 新北市板橋區莒光路49號之2,0987-449127,聯絡店家
"廚房,生活雜貨與文具用品",筆者國際有限公司,54851442,楊士鎰,筆者的魔術空間,楊心瑜,244 Taiwan 新北市林口區公園路179號5樓,0000000000
"廚房,生活雜貨與文具用品",清淨海生技股份有限公司,28646868,羅志禮,清淨海 天然環保日用清潔品館,江芷菱,324 Taiwan 桃園市平鎮區關爺東路43號,03-4688698
"廚房,生活雜貨與文具用品",優德生活有限公司,24673168,黃淑芳,優德生活 德易魔,柯清勳,807 Taiwan 高雄市三民區克武路288號1樓,07-3851575
